window_id,t_start,t_end,num_moves,fore_weight,back_weight,link_density,fore_ratio,back_ratio,dwell_ms,hover_ms,apm_rolling,gap_prev_ms,episode,phase_raw,phase_smooth
0,2025-10-31T02:20:39.797018+00:00,2025-10-31T02:21:09.797018+00:00,3,6.131405353546143,0.0,2.043801784515381,0.9999998369052804,0.0,292.6666666666667,64.0,37.199999999999996,1270.6666666666667,TeamX,divergent,divergent
1,2025-10-31T02:21:09.797018+00:00,2025-10-31T02:21:39.797018+00:00,3,9.997098088264465,0.8146672248840332,3.6039217710494995,0.9246498489434338,0.075350058564741,165.66666666666666,134.0,31.03333333333333,1007.6666666666666,TeamX,divergent,divergent
2,2025-10-31T02:21:39.797018+00:00,2025-10-31T02:22:09.797018+00:00,3,8.478924632072449,2.179054379463196,3.5526596705118814,0.7955470570310041,0.20445284914258618,362.3333333333333,79.33333333333333,31.13333333333333,911.0,TeamX,divergent,divergent
3,2025-10-31T02:22:09.797018+00:00,2025-10-31T02:22:39.797018+00:00,3,4.1551735401153564,1.9029279947280884,2.0193671782811484,0.6858869615059653,0.3141128734258481,200.33333333333334,123.0,40.8,741.6666666666666,TeamX,divergent,divergent
4,2025-10-31T02:22:39.797018+00:00,2025-10-31T02:23:09.797018+00:00,3,4.071280360221863,2.2153539657592773,2.095544775327047,0.6476088001154207,0.35239104081697825,189.0,94.0,27.433333333333334,969.0,TeamX,divergent,divergent
5,2025-10-31T02:23:09.797018+00:00,2025-10-31T02:23:39.797018+00:00,3,4.418983221054077,2.1240686178207397,2.181017279624939,0.6753702483952418,0.3246295987709015,257.6666666666667,102.0,19.466666666666665,1394.0,TeamX,divergent,divergent
6,2025-10-31T02:23:39.797018+00:00,2025-10-31T02:24:09.797018+00:00,3,4.347744703292847,1.3014014959335327,1.8830487330754597,0.7696285031992522,0.2303713197828785,237.66666666666666,91.66666666666667,37.2,1128.3333333333333,TeamX,divergent,divergent
7,2025-10-31T02:24:09.797018+00:00,2025-10-31T02:24:39.797018+00:00,3,1.5558274984359741,1.085267424583435,0.8803649743398031,0.5890840559313303,0.4109155654379689,357.3333333333333,107.0,27.633333333333336,1137.0,TeamX,divergent,divergent
8,2025-10-31T02:24:39.797018+00:00,2025-10-31T02:25:09.797018+00:00,3,2.789797306060791,2.237720012664795,1.675839106241862,0.5549054482148501,0.4450943528798577,460.6666666666667,85.66666666666667,25.700000000000003,1456.3333333333333,TeamX,divergent,divergent
9,2025-10-31T02:25:09.797018+00:00,2025-10-31T02:25:39.797018+00:00,3,3.74103045463562,1.9383432865142822,1.8931245803833008,0.6587046330170799,0.3412951909071994,206.33333333333334,131.0,34.800000000000004,1061.3333333333333,TeamX,divergent,divergent
10,2025-10-31T02:25:39.797018+00:00,2025-10-31T02:26:09.797018+00:00,3,2.148587703704834,2.677189350128174,1.6085923512776692,0.44523135538698444,0.5547684373925448,231.0,102.0,19.866666666666664,513.3333333333334,TeamX,convergent,convergent
11,2025-10-31T02:26:09.797018+00:00,2025-10-31T02:26:39.797018+00:00,3,1.150116205215454,3.8909921646118164,1.68036945660909,0.22814744153326352,0.7718523600977016,410.6666666666667,97.0,28.666666666666668,1184.0,TeamX,convergent,convergent
12,2025-10-31T02:26:39.797018+00:00,2025-10-31T02:27:09.797018+00:00,3,1.3461166620254517,4.629519104957581,1.991878588994344,0.22526748437306313,0.7747323482807545,248.0,109.33333333333333,29.5,472.6666666666667,TeamX,convergent,convergent
13,2025-10-31T02:27:09.797018+00:00,2025-10-31T02:27:39.797018+00:00,3,1.8824923038482666,6.1421016454696655,2.674864649772644,0.2345903208495618,0.7654095545335565,299.3333333333333,99.66666666666667,32.233333333333334,1436.0,TeamX,convergent,convergent
14,2025-10-31T02:27:39.797018+00:00,2025-10-31T02:28:09.797018+00:00,3,1.0128469467163086,4.055480599403381,1.68944251537323,0.19983845512377918,0.8001613475725159,331.0,100.0,28.566666666666666,1345.0,TeamX,convergent,convergent
15,2025-10-31T02:28:09.797018+00:00,2025-10-31T02:28:39.797018+00:00,3,1.566861629486084,6.990706086158752,2.8525225718816123,0.1830965875414553,0.8169032956029245,314.0,86.66666666666667,39.900000000000006,1183.3333333333333,TeamX,convergent,convergent
16,2025-10-31T02:28:39.797018+00:00,2025-10-31T02:29:09.797018+00:00,3,0.981572151184082,3.3768891096115112,1.4528204202651978,0.22521065744066027,0.7747891131206203,357.6666666666667,90.33333333333333,24.86666666666667,821.3333333333334,TeamX,convergent,convergent
17,2025-10-31T02:29:09.797018+00:00,2025-10-31T02:29:39.797018+00:00,3,1.230732798576355,4.790993332862854,2.00724204381307,0.20438202723446994,0.7956178067002172,263.3333333333333,142.0,21.26666666666667,1161.3333333333333,TeamX,convergent,convergent
18,2025-10-31T02:29:39.797018+00:00,2025-10-31T02:30:09.797018+00:00,3,0.8250057697296143,4.629930377006531,1.8183120489120483,0.15124019718966702,0.8487596194901639,289.3333333333333,123.33333333333333,28.400000000000002,1430.6666666666667,TeamX,convergent,convergent
19,2025-10-31T02:30:09.797018+00:00,2025-10-31T02:30:39.797018+00:00,3,0.0,4.84899115562439,1.6163303852081299,0.0,0.9999997937715781,286.3333333333333,125.0,19.5,1365.6666666666667,TeamX,convergent,convergent
